Origin,Destination,Year,Value,dist
ALB,SVN,2015,18.0,678.3095
ALB,SVN,2016,11.0,678.3095
ALB,SVN,2017,11.0,678.3095
ALB,SVN,2018,19.0,678.3095
DZA,AUT,2000,80.0,1670.577
DZA,AUT,2001,96.0,1670.577
DZA,AUT,2002,109.0,1670.577
DZA,AUT,2003,149.0,1670.577
DZA,AUT,2004,173.0,1670.577
DZA,AUT,2005,171.0,1670.577
DZA,AUT,2006,159.0,1670.577
DZA,AUT,2007,146.0,1670.577
DZA,AUT,2008,196.0,1670.577
DZA,AUT,2009,252.0,1670.577
DZA,AUT,2010,239.0,1670.577
DZA,AUT,2011,251.0,1670.577
DZA,AUT,2012,249.0,1670.577
DZA,AUT,2013,365.0,1670.577
DZA,AUT,2014,336.0,1670.577
DZA,AUT,2015,498.0,1670.577
DZA,AUT,2016,661.0,1670.577
DZA,AUT,2017,392.0,1670.577
DZA,AUT,2018,204.0,1670.577
DZA,BEL,2000,466.0,1561.883
DZA,BEL,2001,673.0,1561.883
DZA,BEL,2002,710.0,1561.883
DZA,BEL,2003,732.0,1561.883
DZA,BEL,2004,768.0,1561.883
DZA,BEL,2005,725.0,1561.883
DZA,BEL,2006,736.0,1561.883
DZA,BEL,2007,879.0,1561.883
DZA,BEL,2008,915.0,1561.883
DZA,BEL,2009,1074.0,1561.883
DZA,BEL,2010,1097.0,1561.883
DZA,BEL,2011,1095.0,1561.883
DZA,BEL,2012,919.0,1561.883
DZA,BEL,2013,730.0,1561.883
DZA,BEL,2014,680.0,1561.883
DZA,BEL,2015,716.0,1561.883
DZA,BEL,2016,649.0,1561.883
DZA,BEL,2017,639.0,1561.883
DZA,BEL,2018,776.0,1561.883
DZA,CZE,2003,48.0,1737.169
DZA,CZE,2004,50.0,1737.169
DZA,CZE,2005,50.0,1737.169
DZA,CZE,2006,57.0,1737.169
DZA,CZE,2007,98.0,1737.169
DZA,CZE,2008,31.0,1737.169
DZA,CZE,2009,23.0,1737.169
DZA,CZE,2010,42.0,1737.169
DZA,CZE,2011,18.0,1737.169
DZA,CZE,2012,38.0,1737.169
DZA,CZE,2013,34.0,1737.169
DZA,CZE,2014,46.0,1737.169
DZA,CZE,2015,42.0,1737.169
DZA,CZE,2016,52.0,1737.169
DZA,CZE,2017,42.0,1737.169
DZA,CZE,2018,27.0,1737.169
DZA,CZE,2019,34.0,1737.169
DZA,DNK,2000,28.0,2217.219
DZA,DNK,2001,20.0,2217.219
DZA,DNK,2002,24.0,2217.219
DZA,DNK,2003,11.0,2217.219
DZA,DNK,2004,9.0,2217.219
DZA,DNK,2005,5.0,2217.219
DZA,DNK,2006,7.0,2217.219
DZA,DNK,2007,18.0,2217.219
DZA,DNK,2008,17.0,2217.219
DZA,DNK,2009,11.0,2217.219
DZA,DNK,2010,20.0,2217.219
DZA,DNK,2011,16.0,2217.219
DZA,DNK,2012,11.0,2217.219
DZA,DNK,2013,19.0,2217.219
DZA,DNK,2014,17.0,2217.219
DZA,DNK,2015,13.0,2217.219
DZA,DNK,2016,29.0,2217.219
DZA,DNK,2017,29.0,2217.219
DZA,DNK,2018,23.0,2217.219
DZA,FIN,2000,12.0,3027.239
DZA,FIN,2001,10.0,3027.239
DZA,FIN,2002,15.0,3027.239
DZA,FIN,2003,21.0,3027.239
DZA,FIN,2004,29.0,3027.239
DZA,FIN,2005,31.0,3027.239
DZA,FIN,2006,30.0,3027.239
DZA,FIN,2007,36.0,3027.239
DZA,FIN,2008,32.0,3027.239
DZA,FIN,2009,43.0,3027.239
DZA,FIN,2010,36.0,3027.239
DZA,FIN,2011,34.0,3027.239
DZA,FIN,2012,46.0,3027.239
DZA,FIN,2013,42.0,3027.239
DZA,FIN,2014,44.0,3027.239
DZA,FIN,2015,61.0,3027.239
DZA,FIN,2016,47.0,3027.239
DZA,FIN,2017,41.0,3027.239
DZA,FIN,2018,69.0,3027.239
DZA,FRA,2000,12419.0,1340.39
DZA,FRA,2001,15028.0,1340.39
DZA,FRA,2002,23446.0,1340.39
DZA,FRA,2003,28548.0,1340.39
DZA,FRA,2004,27934.0,1340.39
DZA,FRA,2005,24755.0,1340.39
DZA,FRA,2006,31113.0,1340.39
DZA,FRA,2007,26811.0,1340.39
DZA,FRA,2008,24364.0,1340.39
DZA,FRA,2009,23100.0,1340.39
DZA,FRA,2010,21394.0,1340.39
DZA,FRA,2011,21234.0,1340.39
DZA,FRA,2012,23689.0,1340.39
DZA,FRA,2013,23631.0,1340.39
DZA,FRA,2014,21995.0,1340.39
DZA,FRA,2015,22427.0,1340.39
DZA,FRA,2016,21824.0,1340.39
DZA,FRA,2017,21827.0,1340.39
DZA,FRA,2018,22602.0,1340.39
DZA,DEU,2000,2795.0,1658.841
DZA,DEU,2001,3085.0,1658.841
DZA,DEU,2002,3077.0,1658.841
DZA,DEU,2003,2585.0,1658.841
DZA,DEU,2004,2204.0,1658.841
DZA,DEU,2005,1604.0,1658.841
DZA,DEU,2006,1231.0,1658.841
DZA,DEU,2007,1263.0,1658.841
DZA,DEU,2008,1381.0,1658.841
DZA,DEU,2009,1543.0,1658.841
DZA,DEU,2010,1539.0,1658.841
DZA,DEU,2011,1582.0,1658.841
DZA,DEU,2012,1566.0,1658.841
DZA,DEU,2013,2348.0,1658.841
DZA,DEU,2014,3879.0,1658.841
DZA,DEU,2015,9596.0,1658.841
DZA,DEU,2016,4845.0,1658.841
DZA,DEU,2017,3706.0,1658.841
DZA,DEU,2018,3434.0,1658.841
DZA,HUN,2001,0.0,1771.935
DZA,HUN,2002,0.0,1771.935
DZA,HUN,2003,0.0,1771.935
DZA,HUN,2004,0.0,1771.935
DZA,HUN,2005,10.0,1771.935
DZA,HUN,2006,11.0,1771.935
DZA,HUN,2007,13.0,1771.935
DZA,HUN,2008,21.0,1771.935
DZA,HUN,2009,32.0,1771.935
DZA,HUN,2010,38.0,1771.935
DZA,HUN,2011,23.0,1771.935
DZA,HUN,2012,23.0,1771.935
DZA,HUN,2013,33.0,1771.935
DZA,HUN,2014,82.0,1771.935
DZA,HUN,2015,67.0,1771.935
DZA,HUN,2016,99.0,1771.935
DZA,HUN,2017,82.0,1771.935
DZA,HUN,2018,102.0,1771.935
DZA,ISL,2000,1.0,3466.27
DZA,ISL,2001,2.0,3466.27
DZA,ISL,2002,2.0,3466.27
DZA,ISL,2003,0.0,3466.27
DZA,ISL,2004,1.0,3466.27
DZA,ISL,2005,2.0,3466.27
DZA,ISL,2006,3.0,3466.27
DZA,ISL,2007,0.0,3466.27
DZA,ISL,2008,1.0,3466.27
DZA,ISL,2009,2.0,3466.27
DZA,ISL,2010,3.0,3466.27
DZA,ISL,2011,3.0,3466.27
DZA,ISL,2012,4.0,3466.27
DZA,ISL,2013,3.0,3466.27
DZA,ISL,2014,9.0,3466.27
DZA,ISL,2015,10.0,3466.27
DZA,ISL,2016,10.0,3466.27
DZA,ISL,2017,3.0,3466.27
DZA,ISL,2018,5.0,3466.27
DZA,ITA,2000,1380.0,991.1346
DZA,ITA,2002,873.0,991.1346
DZA,ITA,2003,2517.0,991.1346
DZA,ITA,2004,2892.0,991.1346
DZA,ITA,2005,1190.0,991.1346
DZA,ITA,2006,976.0,991.1346
DZA,ITA,2007,920.0,991.1346
DZA,ITA,2008,1376.0,991.1346
DZA,ITA,2009,1132.0,991.1346
DZA,ITA,2010,1199.0,991.1346
DZA,ITA,2011,1089.0,991.1346
DZA,ITA,2012,944.0,991.1346
DZA,ITA,2013,935.0,991.1346
DZA,ITA,2014,927.0,991.1346
DZA,ITA,2015,866.0,991.1346
DZA,ITA,2016,676.0,991.1346
DZA,ITA,2017,702.0,991.1346
DZA,ITA,2018,681.0,991.1346
DZA,LUX,2000,13.0,1443.363
DZA,LUX,2001,22.0,1443.363
DZA,LUX,2002,37.0,1443.363
DZA,LUX,2003,61.0,1443.363
DZA,LUX,2004,40.0,1443.363
DZA,LUX,2005,19.0,1443.363
DZA,LUX,2006,23.0,1443.363
DZA,LUX,2007,30.0,1443.363
DZA,LUX,2008,35.0,1443.363
DZA,LUX,2009,36.0,1443.363
DZA,LUX,2010,71.0,1443.363
DZA,LUX,2011,55.0,1443.363
DZA,LUX,2012,32.0,1443.363
DZA,LUX,2013,64.0,1443.363
DZA,LUX,2014,64.0,1443.363
DZA,LUX,2015,47.0,1443.363
DZA,LUX,2016,52.0,1443.363
DZA,LUX,2017,54.0,1443.363
DZA,LUX,2018,63.0,1443.363
DZA,NLD,2000,108.0,1733.388
DZA,NLD,2001,93.0,1733.388
DZA,NLD,2002,117.0,1733.388
DZA,NLD,2003,91.0,1733.388
DZA,NLD,2004,99.0,1733.388
DZA,NLD,2005,56.0,1733.388
DZA,NLD,2006,69.0,1733.388
DZA,NLD,2007,60.0,1733.388
DZA,NLD,2008,68.0,1733.388
DZA,NLD,2009,58.0,1733.388
DZA,NLD,2010,52.0,1733.388
DZA,NLD,2011,65.0,1733.388
DZA,NLD,2012,53.0,1733.388
DZA,NLD,2013,53.0,1733.388
DZA,NLD,2014,69.0,1733.388
DZA,NLD,2015,60.0,1733.388
DZA,NLD,2016,70.0,1733.388
DZA,NLD,2017,77.0,1733.388
DZA,NLD,2018,104.0,1733.388
DZA,NOR,2000,46.0,2628.122
DZA,NOR,2001,55.0,2628.122
DZA,NOR,2002,42.0,2628.122
DZA,NOR,2003,69.0,2628.122
DZA,NOR,2004,77.0,2628.122
DZA,NOR,2005,41.0,2628.122
DZA,NOR,2006,51.0,2628.122
DZA,NOR,2007,48.0,2628.122
DZA,NOR,2008,46.0,2628.122
DZA,NOR,2009,45.0,2628.122
DZA,NOR,2010,37.0,2628.122
DZA,NOR,2011,48.0,2628.122
DZA,NOR,2012,59.0,2628.122
DZA,NOR,2013,40.0,2628.122
DZA,NOR,2014,40.0,2628.122
DZA,NOR,2015,34.0,2628.122
DZA,NOR,2016,34.0,2628.122
DZA,NOR,2017,32.0,2628.122
DZA,NOR,2018,32.0,2628.122
DZA,NOR,2019,51.0,2628.122
DZA,POL,2000,66.0,2219.584
DZA,POL,2001,60.0,2219.584
DZA,POL,2002,72.0,2219.584
DZA,POL,2003,67.0,2219.584
DZA,POL,2004,104.0,2219.584
DZA,POL,2005,65.0,2219.584
DZA,POL,2006,78.0,2219.584
DZA,POL,2007,102.0,2219.584
DZA,POL,2008,116.0,2219.584
DZA,POL,2009,131.0,2219.584
DZA,POL,2010,149.0,2219.584
DZA,POL,2011,170.0,2219.584
DZA,POL,2012,178.0,2219.584
DZA,POL,2013,213.0,2219.584
DZA,POL,2014,131.0,2219.584
DZA,POL,2015,214.0,2219.584
DZA,POL,2016,244.0,2219.584
DZA,POL,2017,286.0,2219.584
DZA,POL,2018,304.0,2219.584
DZA,SVK,2003,6.0,1709.914
DZA,SVK,2004,4.0,1709.914
DZA,SVK,2005,8.0,1709.914
DZA,SVK,2006,7.0,1709.914
DZA,SVK,2007,1.0,1709.914
DZA,SVK,2008,2.0,1709.914
DZA,SVK,2009,4.0,1709.914
DZA,SVK,2010,4.0,1709.914
DZA,SVK,2011,2.0,1709.914
DZA,SVK,2012,4.0,1709.914
DZA,SVK,2013,3.0,1709.914
DZA,SVK,2014,1.0,1709.914
DZA,SVK,2015,3.0,1709.914
DZA,SVK,2016,2.0,1709.914
DZA,SVK,2017,3.0,1709.914
DZA,SVK,2018,1.0,1709.914
DZA,SVK,2019,2.0,1709.914
DZA,ESP,2000,3915.0,706.8757
DZA,ESP,2001,5209.0,706.8757
DZA,ESP,2002,3919.0,706.8757
DZA,ESP,2003,3502.0,706.8757
DZA,ESP,2004,5908.0,706.8757
DZA,ESP,2005,6397.0,706.8757
DZA,ESP,2006,7144.0,706.8757
DZA,ESP,2007,8007.0,706.8757
DZA,ESP,2008,5524.0,706.8757
DZA,ESP,2009,4314.0,706.8757
DZA,ESP,2010,3761.0,706.8757
DZA,ESP,2011,4257.0,706.8757
DZA,ESP,2012,4522.0,706.8757
DZA,ESP,2013,4762.0,706.8757
DZA,ESP,2014,4534.0,706.8757
DZA,ESP,2015,4154.0,706.8757
DZA,ESP,2016,4434.0,706.8757
DZA,ESP,2017,4782.0,706.8757
DZA,ESP,2018,6477.0,706.8757
DZA,SWE,2000,67.0,2729.073
DZA,SWE,2001,74.0,2729.073
DZA,SWE,2002,77.0,2729.073
DZA,SWE,2003,72.0,2729.073
DZA,SWE,2004,85.0,2729.073
DZA,SWE,2005,111.0,2729.073
DZA,SWE,2006,163.0,2729.073
DZA,SWE,2007,119.0,2729.073
DZA,SWE,2008,127.0,2729.073
DZA,SWE,2009,145.0,2729.073
DZA,SWE,2010,122.0,2729.073
DZA,SWE,2011,100.0,2729.073
DZA,SWE,2012,136.0,2729.073
DZA,SWE,2013,98.0,2729.073
DZA,SWE,2014,122.0,2729.073
DZA,SWE,2015,103.0,2729.073
DZA,SWE,2016,127.0,2729.073
DZA,SWE,2017,128.0,2729.073
DZA,SWE,2018,128.0,2729.073
DZA,CHE,2010,296.0,1183.855
DZA,CHE,2011,266.0,1183.855
DZA,CHE,2012,266.0,1183.855
DZA,CHE,2013,259.0,1183.855
DZA,CHE,2014,259.0,1183.855
DZA,CHE,2015,241.0,1183.855
DZA,CHE,2016,264.0,1183.855
DZA,CHE,2017,232.0,1183.855
DZA,CHE,2018,230.0,1183.855
DZA,TUR,2010,43.0,2285.821
DZA,TUR,2016,839.0,2285.821
DZA,TUR,2017,1478.0,2285.821
DZA,TUR,2018,2977.0,2285.821
DZA,GBR,2013,1000.0,1651.441
DZA,GBR,2015,1000.0,1651.441
DZA,EST,2004,0.0,2958.037
DZA,EST,2005,0.0,2958.037
DZA,EST,2006,0.0,2958.037
DZA,EST,2007,0.0,2958.037
DZA,EST,2008,0.0,2958.037
DZA,EST,2009,0.0,2958.037
DZA,EST,2010,0.0,2958.037
DZA,EST,2011,2.0,2958.037
DZA,EST,2012,1.0,2958.037
DZA,EST,2013,1.0,2958.037
DZA,EST,2014,1.0,2958.037
DZA,EST,2015,3.0,2958.037
DZA,EST,2016,5.0,2958.037
DZA,EST,2017,2.0,2958.037
DZA,EST,2018,2.0,2958.037
DZA,SVN,2007,0.0,1403.011
DZA,SVN,2008,5.0,1403.011
DZA,SVN,2009,4.0,1403.011
DZA,SVN,2010,3.0,1403.011
DZA,SVN,2011,1.0,1403.011
DZA,SVN,2012,0.0,1403.011
DZA,SVN,2013,3.0,1403.011
DZA,SVN,2014,1.0,1403.011
DZA,SVN,2015,2.0,1403.011
DZA,SVN,2016,4.0,1403.011
DZA,SVN,2017,5.0,1403.011
DZA,SVN,2018,1.0,1403.011
AND,AUT,2000,1.0,1322.201
AND,AUT,2001,0.0,1322.201
AND,AUT,2002,0.0,1322.201
AND,AUT,2003,0.0,1322.201
AND,AUT,2004,0.0,1322.201
AND,AUT,2005,0.0,1322.201
AND,AUT,2006,0.0,1322.201
AND,AUT,2007,1.0,1322.201
AND,AUT,2008,2.0,1322.201
AND,AUT,2009,0.0,1322.201
AND,AUT,2010,0.0,1322.201
AND,AUT,2011,0.0,1322.201
AND,AUT,2012,0.0,1322.201
AND,AUT,2013,1.0,1322.201
AND,AUT,2014,0.0,1322.201
AND,AUT,2015,0.0,1322.201
AND,AUT,2016,1.0,1322.201
AND,AUT,2017,1.0,1322.201
AND,AUT,2018,0.0,1322.201
AND,BEL,2008,1.0,952.5
AND,BEL,2009,3.0,952.5
AND,BEL,2010,2.0,952.5
AND,BEL,2011,1.0,952.5
AND,BEL,2012,5.0,952.5
AND,BEL,2013,2.0,952.5
AND,BEL,2014,1.0,952.5
AND,BEL,2016,3.0,952.5
AND,BEL,2017,1.0,952.5
AND,BEL,2018,1.0,952.5
AND,DNK,2000,0.0,1668.749
AND,DNK,2001,0.0,1668.749
AND,DNK,2002,0.0,1668.749
AND,DNK,2003,0.0,1668.749
AND,DNK,2004,0.0,1668.749
AND,DNK,2005,0.0,1668.749
AND,DNK,2006,0.0,1668.749
AND,DNK,2013,0.0,1668.749
AND,DNK,2014,0.0,1668.749
AND,DNK,2015,0.0,1668.749
AND,DNK,2016,1.0,1668.749
AND,DNK,2017,0.0,1668.749
AND,DNK,2018,0.0,1668.749
AND,FIN,2000,0.0,2526.079
AND,FIN,2001,0.0,2526.079
AND,FIN,2002,0.0,2526.079
AND,FIN,2003,0.0,2526.079
AND,FIN,2004,0.0,2526.079
AND,FIN,2005,0.0,2526.079
AND,FIN,2006,0.0,2526.079
AND,FIN,2007,0.0,2526.079
AND,FIN,2008,0.0,2526.079
AND,FIN,2009,0.0,2526.079
AND,FIN,2010,0.0,2526.079
AND,FIN,2011,0.0,2526.079
AND,FIN,2012,0.0,2526.079
AND,FIN,2013,0.0,2526.079
AND,FIN,2014,0.0,2526.079
AND,FIN,2015,0.0,2526.079
AND,FIN,2016,0.0,2526.079
AND,FIN,2017,0.0,2526.079
AND,FIN,2018,0.0,2526.079
AND,FRA,2000,0.0,711.5485
AND,FRA,2001,0.0,711.5485
AND,FRA,2002,0.0,711.5485
AND,FRA,2003,0.0,711.5485
AND,FRA,2004,0.0,711.5485
AND,FRA,2005,3.0,711.5485
AND,FRA,2006,35.0,711.5485
AND,FRA,2007,23.0,711.5485
AND,FRA,2008,17.0,711.5485
AND,FRA,2009,34.0,711.5485
AND,FRA,2010,28.0,711.5485
AND,FRA,2011,21.0,711.5485
AND,FRA,2012,19.0,711.5485
AND,FRA,2013,13.0,711.5485
AND,FRA,2014,11.0,711.5485
AND,FRA,2015,12.0,711.5485
AND,FRA,2016,7.0,711.5485
AND,FRA,2017,11.0,711.5485
AND,FRA,2018,6.0,711.5485
AND,DEU,2000,0.0,1080.611
AND,DEU,2001,0.0,1080.611
AND,DEU,2002,2.0,1080.611
AND,DEU,2003,7.0,1080.611
AND,DEU,2004,6.0,1080.611
AND,DEU,2005,3.0,1080.611
AND,DEU,2006,5.0,1080.611
AND,DEU,2007,4.0,1080.611
AND,DEU,2008,2.0,1080.611
AND,DEU,2009,4.0,1080.611
AND,DEU,2010,0.0,1080.611
AND,DEU,2011,4.0,1080.611
AND,DEU,2012,9.0,1080.611
AND,DEU,2013,16.0,1080.611
AND,DEU,2014,6.0,1080.611
AND,DEU,2015,10.0,1080.611
AND,DEU,2016,7.0,1080.611
AND,DEU,2017,4.0,1080.611
AND,DEU,2018,5.0,1080.611
AND,HUN,2001,0.0,1484.944
AND,HUN,2002,0.0,1484.944
AND,HUN,2003,0.0,1484.944
AND,HUN,2004,0.0,1484.944
AND,HUN,2005,0.0,1484.944
AND,HUN,2006,0.0,1484.944
AND,HUN,2007,0.0,1484.944
AND,HUN,2008,0.0,1484.944
AND,HUN,2009,0.0,1484.944
AND,HUN,2010,0.0,1484.944
AND,HUN,2011,0.0,1484.944
AND,HUN,2012,0.0,1484.944
AND,HUN,2013,0.0,1484.944
AND,HUN,2014,0.0,1484.944
AND,HUN,2015,0.0,1484.944
AND,HUN,2016,0.0,1484.944
AND,HUN,2017,0.0,1484.944
AND,HUN,2018,0.0,1484.944
AND,ISL,2000,0.0,2833.952
AND,ISL,2001,0.0,2833.952
AND,ISL,2002,0.0,2833.952
AND,ISL,2003,0.0,2833.952
AND,ISL,2004,0.0,2833.952
AND,ISL,2005,0.0,2833.952
AND,ISL,2006,0.0,2833.952
AND,ISL,2007,0.0,2833.952
AND,ISL,2008,0.0,2833.952
AND,ISL,2009,0.0,2833.952
AND,ISL,2010,0.0,2833.952
AND,ISL,2011,0.0,2833.952
AND,ISL,2012,1.0,2833.952
AND,ISL,2013,0.0,2833.952
AND,ISL,2014,0.0,2833.952
AND,ISL,2015,0.0,2833.952
AND,ISL,2016,0.0,2833.952
AND,ISL,2017,1.0,2833.952
AND,ISL,2018,0.0,2833.952
AND,ITA,2000,6.0,909.03
AND,ITA,2002,4.0,909.03
AND,ITA,2003,7.0,909.03
AND,ITA,2004,15.0,909.03
AND,ITA,2005,3.0,909.03
AND,ITA,2006,5.0,909.03
AND,ITA,2007,4.0,909.03
AND,ITA,2008,13.0,909.03
AND,ITA,2009,13.0,909.03
AND,ITA,2010,7.0,909.03
AND,ITA,2011,3.0,909.03
AND,ITA,2012,4.0,909.03
AND,ITA,2013,1.0,909.03
AND,ITA,2015,2.0,909.03
AND,ITA,2016,2.0,909.03
AND,ITA,2017,3.0,909.03
AND,ITA,2018,3.0,909.03
AND,LUX,2000,0.0,867.6033
AND,LUX,2001,0.0,867.6033
AND,LUX,2002,0.0,867.6033
AND,LUX,2003,0.0,867.6033
AND,LUX,2004,0.0,867.6033
AND,LUX,2005,0.0,867.6033
AND,LUX,2006,0.0,867.6033
AND,LUX,2007,1.0,867.6033
AND,LUX,2008,1.0,867.6033
AND,LUX,2009,0.0,867.6033
AND,LUX,2010,0.0,867.6033
AND,LUX,2011,1.0,867.6033
AND,LUX,2012,1.0,867.6033
AND,LUX,2013,0.0,867.6033
AND,LUX,2014,3.0,867.6033
AND,LUX,2015,1.0,867.6033
AND,LUX,2016,0.0,867.6033
AND,LUX,2017,2.0,867.6033
AND,LUX,2018,3.0,867.6033
AND,NLD,2011,1.0,1125.463
AND,NLD,2015,0.0,1125.463
AND,NLD,2016,2.0,1125.463
AND,NLD,2017,5.0,1125.463
AND,NLD,2018,0.0,1125.463
AND,NOR,2000,0.0,2038.357
AND,NOR,2001,0.0,2038.357
AND,NOR,2002,0.0,2038.357
AND,NOR,2003,0.0,2038.357
AND,NOR,2004,0.0,2038.357
AND,NOR,2005,0.0,2038.357
AND,NOR,2006,0.0,2038.357
AND,NOR,2007,0.0,2038.357
AND,NOR,2008,0.0,2038.357
AND,NOR,2009,0.0,2038.357
AND,NOR,2010,1.0,2038.357
AND,NOR,2011,1.0,2038.357
AND,NOR,2012,1.0,2038.357
AND,NOR,2013,0.0,2038.357
AND,NOR,2014,0.0,2038.357
AND,NOR,2015,0.0,2038.357
AND,NOR,2016,0.0,2038.357
AND,NOR,2017,0.0,2038.357
AND,NOR,2018,0.0,2038.357
AND,NOR,2019,0.0,2038.357
AND,POL,2009,0.0,1817.341
AND,POL,2010,0.0,1817.341
AND,POL,2011,0.0,1817.341
AND,POL,2012,0.0,1817.341
AND,POL,2013,0.0,1817.341
AND,POL,2014,0.0,1817.341
AND,POL,2015,0.0,1817.341
AND,POL,2016,0.0,1817.341
AND,POL,2017,0.0,1817.341
AND,POL,2018,0.0,1817.341
AND,SVK,2003,0.0,1374.983
AND,SVK,2006,0.0,1374.983
AND,SVK,2007,0.0,1374.983
AND,SVK,2008,0.0,1374.983
AND,SVK,2010,0.0,1374.983
AND,ESP,2000,61.0,492.9274
AND,ESP,2001,65.0,492.9274
AND,ESP,2002,64.0,492.9274
AND,ESP,2003,76.0,492.9274
AND,ESP,2004,186.0,492.9274
AND,ESP,2005,227.0,492.9274
AND,ESP,2006,254.0,492.9274
AND,ESP,2007,261.0,492.9274
AND,ESP,2008,175.0,492.9274
AND,ESP,2009,146.0,492.9274
AND,ESP,2010,131.0,492.9274
AND,ESP,2011,153.0,492.9274
AND,ESP,2012,147.0,492.9274
AND,ESP,2013,129.0,492.9274
AND,ESP,2014,124.0,492.9274
AND,ESP,2015,141.0,492.9274
AND,ESP,2016,153.0,492.9274
AND,ESP,2017,138.0,492.9274
AND,ESP,2018,0.0,492.9274
AND,SWE,2000,0.0,2191.849
AND,SWE,2001,0.0,2191.849
AND,SWE,2002,0.0,2191.849
AND,SWE,2003,0.0,2191.849
AND,SWE,2004,0.0,2191.849
AND,SWE,2005,0.0,2191.849
AND,SWE,2006,0.0,2191.849
AND,SWE,2007,0.0,2191.849
AND,SWE,2008,0.0,2191.849
AND,SWE,2009,0.0,2191.849
AND,SWE,2010,1.0,2191.849
AND,SWE,2011,0.0,2191.849
AND,SWE,2012,0.0,2191.849
AND,SWE,2013,0.0,2191.849
AND,SWE,2014,0.0,2191.849
AND,SWE,2015,0.0,2191.849
AND,SWE,2016,0.0,2191.849
AND,SWE,2017,0.0,2191.849
AND,SWE,2018,1.0,2191.849
AND,CHE,2010,2.0,681.8435
AND,CHE,2011,5.0,681.8435
AND,CHE,2012,7.0,681.8435
AND,CHE,2013,6.0,681.8435
AND,CHE,2014,3.0,681.8435
AND,CHE,2015,5.0,681.8435
AND,CHE,2016,5.0,681.8435
AND,CHE,2017,3.0,681.8435
AND,CHE,2018,5.0,681.8435
AND,EST,2004,0.0,2464.161
AND,EST,2005,0.0,2464.161
AND,EST,2006,0.0,2464.161
AND,EST,2007,0.0,2464.161
AND,EST,2008,0.0,2464.161
AND,EST,2009,0.0,2464.161
AND,EST,2010,0.0,2464.161
AND,EST,2011,0.0,2464.161
AND,EST,2012,0.0,2464.161
AND,EST,2013,0.0,2464.161
AND,EST,2014,0.0,2464.161
AND,EST,2015,0.0,2464.161
AND,EST,2016,0.0,2464.161
AND,EST,2017,0.0,2464.161
AND,EST,2018,0.0,2464.161
AND,SVN,2007,1.0,1107.667
AND,SVN,2008,0.0,1107.667
AND,SVN,2009,0.0,1107.667
AND,SVN,2010,0.0,1107.667
AND,SVN,2011,0.0,1107.667
AND,SVN,2012,0.0,1107.667
AND,SVN,2013,0.0,1107.667
AND,SVN,2014,0.0,1107.667
AND,SVN,2015,0.0,1107.667
AND,SVN,2016,0.0,1107.667
AND,SVN,2017,0.0,1107.667
AND,SVN,2018,0.0,1107.667
AGO,AUT,2000,84.0,6357.017
AGO,AUT,2001,25.0,6357.017
AGO,AUT,2002,33.0,6357.017
AGO,AUT,2003,32.0,6357.017
AGO,AUT,2004,30.0,6357.017
AGO,AUT,2005,27.0,6357.017
AGO,AUT,2006,16.0,6357.017
AGO,AUT,2007,13.0,6357.017
AGO,AUT,2008,15.0,6357.017
AGO,AUT,2009,7.0,6357.017
AGO,AUT,2010,18.0,6357.017
AGO,AUT,2011,11.0,6357.017
AGO,AUT,2012,8.0,6357.017
AGO,AUT,2013,8.0,6357.017
AGO,AUT,2014,7.0,6357.017
AGO,AUT,2015,1.0,6357.017
AGO,AUT,2016,14.0,6357.017
AGO,AUT,2017,16.0,6357.017
AGO,AUT,2018,10.0,6357.017
AGO,BEL,2008,96.0,6696.229
AGO,BEL,2009,89.0,6696.229
AGO,BEL,2010,136.0,6696.229
AGO,BEL,2011,114.0,6696.229
AGO,BEL,2012,265.0,6696.229
AGO,BEL,2013,192.0,6696.229
AGO,BEL,2014,150.0,6696.229
AGO,BEL,2015,155.0,6696.229
AGO,BEL,2016,149.0,6696.229
AGO,BEL,2017,193.0,6696.229
AGO,BEL,2018,198.0,6696.229
AGO,CZE,2003,10.0,6560.238
AGO,CZE,2004,7.0,6560.238
AGO,CZE,2005,10.0,6560.238
AGO,CZE,2006,22.0,6560.238
AGO,CZE,2007,25.0,6560.238
AGO,CZE,2008,12.0,6560.238
AGO,CZE,2009,5.0,6560.238
AGO,CZE,2010,2.0,6560.238
AGO,CZE,2011,9.0,6560.238
AGO,CZE,2012,7.0,6560.238
AGO,CZE,2013,4.0,6560.238
AGO,CZE,2014,7.0,6560.238
AGO,CZE,2015,5.0,6560.238
AGO,CZE,2016,1.0,6560.238
AGO,CZE,2017,3.0,6560.238
AGO,CZE,2018,1.0,6560.238
AGO,CZE,2019,5.0,6560.238
AGO,DNK,2000,15.0,7179.064
AGO,DNK,2001,2.0,7179.064
AGO,DNK,2002,5.0,7179.064
AGO,DNK,2003,3.0,7179.064
AGO,DNK,2004,1.0,7179.064
AGO,DNK,2005,5.0,7179.064
AGO,DNK,2006,1.0,7179.064
AGO,DNK,2007,6.0,7179.064
AGO,DNK,2008,2.0,7179.064
AGO,DNK,2009,0.0,7179.064
AGO,DNK,2010,4.0,7179.064
AGO,DNK,2011,1.0,7179.064
AGO,DNK,2012,1.0,7179.064
AGO,DNK,2013,5.0,7179.064
AGO,DNK,2014,3.0,7179.064
AGO,DNK,2015,6.0,7179.064
AGO,DNK,2016,7.0,7179.064
